INFOCODE,TICKER,DSMNEM,SEDOL,DSQTNAME,DSCMPYNAME,TYPECODE,PRIMARYEXCHANGEMIC,PRIMARYEXCHANGENAME,CURRENCY,STATUSCODE,ISACTIVE,LISTINGSTARTDATE,DELISTDATE
370561,ANRO,U:ANRO,BQWNKK8,ALTO NEUROSCIENCE,ALTO NEUROSCIENCE INCO.,EQ,XNYS,New York SE,USD,A,True,2024-02-02T00:00:00,
370601,LEGT.U,U:LEGT.U,BPRS562,LEGATO MERGER UNITS DEAD - DELIST.10/06/26,EINRIDE AB,EQ,XASE,NYSE American,USD,D,False,2024-02-06T00:00:00,2026-06-10T00:00:00
370643,AHR,U:AHR,BQWNKQ4,AMERICAN HEALTHCARE REIT,AMER.HLTHCR.REIT INCO.,EQ,XNYS,New York SE,USD,A,True,2024-02-07T00:00:00,
370661,KYTX,@KYTX,BSMLR16,KYVERNA THERAPEUTICS,KYVERNA THERP.INCO.,EQ,XNGS,NASDAQ Glb Slc Mkt,USD,A,True,2024-02-08T00:00:00,
370672,PMNT,@PMNT,BQHNFH5,PERFECT MOMENT,PERFECT MOMENT LTD.,EQ,OTCB,OTC - QB,USD,A,True,2024-02-08T00:00:00,
370690,TBBB,U:TBBB,BMCGP59,BBB FOODS A,BBB FOODS INCO.,EQ,XNYS,New York SE,USD,A,True,2024-02-09T00:00:00,
370698,MGX,@MGX,BPSQP43,METAGENOMI THERAPEUTICS,METAGENOMI THERP.INCO.,EQ,XNGS,NASDAQ Glb Slc Mkt,USD,A,True,2024-02-09T00:00:00,
370701,BBOT,@BBOT,BTXNNP4,BRIDGEBIO ONCOLOGY THERAPEUTICS,HELIX ACQ.CORP. II,EQ,XNMS,NASDAQ SE Glb Mkt,USD,A,True,2024-02-09T00:00:00,
370702,TELO,@TELO,BPX4WX0,TELOMIR PHARMACEUTICALS,TELOMIR PHARMS.INCO.,EQ,XNCM,NASDAQ SE Capitl Mkt,USD,A,True,2024-02-09T00:00:00,
370819,PTHS,U:PTHS,BT20ZK5,PELTHOS (ASE) THERAPEUTICS,PELTHOS THERP.INCO.,EQ,XASE,NYSE American,USD,A,True,2024-02-16T00:00:00,
370833,UCFI,@UCFI,BP7MNP9,CN HEALTHY FOOD TECH GROUP,CN HTH.FOOD TECH GP.CORP,EQ,XNCM,NASDAQ SE Capitl Mkt,USD,A,True,2024-02-16T00:00:00,
370835,IROHW,@IROHW,BPG5PX1,IO.HRSE.ACQS.EQ. WARRT. EXP 27 DC.2028,CN HTH.FOOD TECH GP.CORP,EQ,XNMS,NASDAQ SE Glb Mkt,USD,A,True,2024-02-16T00:00:00,
370884,SYFPRB,U:SYFPRB,BSNWT01,SYNCHRONY FINL DEPOSITARY EACH,SYNCHRONY FINANCIAL,EQ,XNYS,New York SE,USD,A,True,2024-02-15T00:00:00,
370891,DYCQU,@DYCQU,BPVGHX3,DT CLOUD ACQUISITION UNITS DEAD - DELIST.05/12/25,DT CLOUD ACQ.CORP.,EQ,XNMS,NASDAQ SE Glb Mkt,USD,D,False,2024-02-21T00:00:00,2025-12-05T00:00:00
370922,VHAI,@VHAI,BLD74Z7,VOCODIA HOLDINGS,VOCODIA HOLDINGS CORP.,EQ,EXPM,OTC Expert Mkt,USD,A,True,2024-02-22T00:00:00,
371015,SMXT,@SMXT,BVZNQL3,SOLARMAX TECHNOLOGY,SOLARMAX TECH.INCO.,EQ,XNCM,NASDAQ SE Capitl Mkt,USD,A,True,2024-02-27T00:00:00,
371064,UMAC,U:UMAC,BQXNTY4,UNUSUAL MACHINES,UNUSUAL MACHINES INCO.,EQ,XASE,NYSE American,USD,A,True,2024-02-14T00:00:00,
371177,LGCL,@LGCL,BVBQPN1,LUCAS GC,LUCAS GC LTD.,EQ,XNCM,NASDAQ SE Capitl Mkt,USD,A,True,2024-03-05T00:00:00,
371215,RYDE,U:RYDE,BP2CTL2,RYDE GROUP A,RYDE GROUP LTD.,EQ,XASE,NYSE American,USD,A,True,2024-03-06T00:00:00,
371248,SERV,@SERV,BPBJW48,SERVE ROBOTICS,SERVE ROBOTICS INCO.,EQ,XNCM,NASDAQ SE Capitl Mkt,USD,A,True,2024-03-07T00:00:00,
371249,ALBPRA,U:ALBPRA,BPCTR42,ALBEMARLE DEP SHARES EACH,ALBEMARLE CORP.,EQ,XNYS,New York SE,USD,A,True,2024-03-06T00:00:00,
371279,JVSA,@JVSA,BQJQK11,JV SPAC ACQUISITION A DEAD - DELIST.01/07/25,JVSPAC ACQUISITION CORP.,EQ,XNCM,NASDAQ SE Capitl Mkt,USD,D,False,2024-03-11T00:00:00,2025-07-01T00:00:00
371438,VHAIW,@VHAIW,BLD7510,VOCODIA HOLDINGS EQUITY WARRANTS SERIES A,VOCODIA HOLDINGS CORP.,EQ,PINL,OTC Pnk Ltd Info,USD,A,True,2024-02-22T00:00:00,
371479,INTJ,@INTJ,BW1M3D2,INTELLIGENT GROUP A,INTELLIGENT GROUP LTD.,EQ,XNCM,NASDAQ SE Capitl Mkt,USD,A,True,2024-03-20T00:00:00,
371480,ALAB,@ALAB,BMTQ7V2,ASTERA LABS,ASTERA LABS INCO.,EQ,XNGS,NASDAQ Glb Slc Mkt,USD,A,True,2024-03-20T00:00:00,
371511,LOBO,@LOBO,BVPW8G9,LOBO TECHNOLOGIES A,LOBO TECHNOLOGIES LTD.,EQ,XNCM,NASDAQ SE Capitl Mkt,USD,A,True,2024-03-21T00:00:00,
371512,RDDT,U:RDDT,BMVNLY2,REDDIT A,REDDIT INCO.,EQ,XNYS,New York SE,USD,A,True,2024-03-21T00:00:00,
371514,BKHAU,@BKHAU,BQ3Q4Y8,BLACK HAWK ACQUISITION UNITS,BLK.HAWK ACQ.CORP.,EQ,XNMS,NASDAQ SE Glb Mkt,USD,A,True,2024-03-21T00:00:00,
371554,AUNA,U:AUNA,BPVG1X1,AUNA A,AUNA SAA,EQ,XNYS,New York SE,USD,A,True,2024-03-22T00:00:00,
371640,IBACU,@IBACU,BRT8940,IB ACQUISITION UNITS DEAD - DELIST.01/05/24,IB ACQUISITION CORP.,EQ,XNMS,NASDAQ SE Glb Mkt,USD,D,False,2024-03-26T00:00:00,2024-05-01T00:00:00
371705,MF,@MF,BTQJ1H7,MINDFORGE A,MINDFORGE INCO.,EQ,XNCM,NASDAQ SE Capitl Mkt,USD,A,True,2024-03-28T00:00:00,
371706,ENRD,@ENRD,BVTD8P7,EINRIDE AB AMERICAN DEPOSITARY SHARES 1:1,EINRIDE AB,EQ,XNMS,NASDAQ SE Glb Mkt,USD,A,True,2024-03-28T00:00:00,
371707,MMA,U:MMA,BS9CBF4,MIXED MARTIAL ARTS (ASE) GROUP,MXD.MARTIAL ARTS GP.LTD.,EQ,XASE,NYSE American,USD,A,True,2024-03-28T00:00:00,
371709,BOLD,@BOLD,BRBJGJ5,BOUNDLESS BIO,BOUNDLESS BIO INCO.,EQ,XNGS,NASDAQ Glb Slc Mkt,USD,A,True,2024-03-28T00:00:00,
371731,SOLV,U:SOLV,BMTQB43,SOLVENTUM,SOLVENTUM CORPORATION,EQ,XNYS,New York SE,USD,A,True,2024-03-26T00:00:00,
371775,MAMO,@MAMO,BSF1VQ6,MASSIMO GROUP,MASSIMO GROUP,EQ,XNCM,NASDAQ SE Capitl Mkt,USD,A,True,2024-04-02T00:00:00,
371776,GEV,U:GEV,BP6H4Y1,GE VERNOVA,GE VERNOVA INCO.,EQ,XNYS,New York SE,USD,A,True,2024-03-27T00:00:00,
371788,ZBAO,@ZBAO,BKPJK01,ZHIBAO TECHNOLOGY A,ZHIBAO TECHNOLOGY INCO.,EQ,XNCM,NASDAQ SE Capitl Mkt,USD,A,True,2024-04-02T00:00:00,
371851,ZOOZ,@ZOOZ,BNXH8M6,ZOOZ STRATEGY (NAS),ZOOZ STRATEGY LTD.,EQ,XNCM,NASDAQ SE Capitl Mkt,USD,A,True,2024-04-05T00:00:00,
371852,CTNM,@CTNM,BPRBTY7,CONTINEUM THERAPEUTICS A,CONTINEUM THERP.INCO.,EQ,XNGS,NASDAQ Glb Slc Mkt,USD,A,True,2024-04-05T00:00:00,
371853,ZOOZW,@ZOOZW,BNNV4Y2,ZOOZ PWR.EQ.WARRT. EXP 5TH AP.2029,ZOOZ STRATEGY LTD.,EQ,XNCM,NASDAQ SE Capitl Mkt,USD,A,True,2024-04-05T00:00:00,
371944,MNDR,@MNDR,BVV6M74,MOBILE HEALTH NETWORK SOLUTIONS A,MOBILE-HEALTH NET.SLTN.,EQ,XNCM,NASDAQ SE Capitl Mkt,USD,A,True,2024-04-10T00:00:00,
371969,PACS,U:PACS,BPW6WD7,PACS GROUP,PACS GROUP INCO.,EQ,XNYS,New York SE,USD,A,True,2024-04-11T00:00:00,
371995,ULS,U:ULS,BPW6WJ3,UL SOLUTIONS A,UL SOLUTIONS INCO.,EQ,XNYS,New York SE,USD,A,True,2024-04-12T00:00:00,
372009,DYCQ,@DYCQ,BMGJXQ1,DT CLOUD ACQUISITION DEAD - DELIST.05/12/25,DT CLOUD ACQ.CORP.,EQ,XNMS,NASDAQ SE Glb Mkt,USD,D,False,2024-04-12T00:00:00,2025-12-05T00:00:00
372070,TWG,@TWG,BQT2K42,TOP WEALTH GROUP HOLDING A,TOP WTH.GPHD.LTD.,EQ,XNCM,NASDAQ SE Capitl Mkt,USD,A,True,2024-04-16T00:00:00,
372102,SUPX,@SUPX,BPGN8H0,SUPERX AI TECHNOLOGY,SUPERX AI TECH.LTD.,EQ,XNCM,NASDAQ SE Capitl Mkt,USD,A,True,2024-04-17T00:00:00,
372116,IBTA,U:IBTA,BNZD2W0,IBOTTA A,IBOTTA INCO.,EQ,XNYS,New York SE,USD,A,True,2024-04-18T00:00:00,
372117,CTRI,U:CTRI,BMDPVF7,CENTURI HOLDINGS,CENTURI HOLDINGS INCO.,EQ,XNYS,New York SE,USD,A,True,2024-04-18T00:00:00,
372124,MTEN,@MTEN,BRBNN74,MINGTENG INTERNATIONAL A,MINGTENG INTL.CORP INCO,EQ,XNCM,NASDAQ SE Capitl Mkt,USD,A,True,2024-04-18T00:00:00,
372125,CDTG,@CDTG,BXCGDJ6,CDT ENV.TECH.INHS.,CDT ENV.TECH.INHS.LTD.,EQ,XNCM,NASDAQ SE Capitl Mkt,USD,A,True,2024-04-18T00:00:00,
372148,TRSG,@TRSG,BNM25L0,TUNGRAY TECHNOLOGIES A,TUNGRAY TECHS.INCO.,EQ,XNCM,NASDAQ SE Capitl Mkt,USD,A,True,2024-04-19T00:00:00,
372175,MFI,@MFI,BTQLBS4,MF INTERNATIONAL A,MF INTERNATIONAL LIMITED,EQ,XNCM,NASDAQ SE Capitl Mkt,USD,A,True,2024-04-22T00:00:00,
372176,YYGH,@YYGH,BRSCV25,YY GROUP HOLDING A,YY GROUP HOLDING LTD.,EQ,XNCM,NASDAQ SE Capitl Mkt,USD,A,True,2024-04-22T00:00:00,
372225,NCI,@NCI,BRF0NM6,NEO CONCEPT INTGP. HDG.A,NEO-CONCEPT INTGP. .LTD.,EQ,XNCM,NASDAQ SE Capitl Mkt,USD,A,True,2024-04-23T00:00:00,
372293,MRX,@MRX,BSBB331,MAREX GROUP,MAREX UK HOLDINGS LTD.,EQ,XNGS,NASDAQ Glb Slc Mkt,USD,A,True,2024-04-25T00:00:00,
372302,RBRK,U:RBRK,BSLQK57,RUBRIK A,RUBRIK INCO.,EQ,XNYS,New York SE,USD,A,True,2024-04-25T00:00:00,
372303,LOAR,U:LOAR,BLDCK32,LOAR HOLDINGS,LOAR HOLDINGS INCO.,EQ,XNYS,New York SE,USD,A,True,2024-04-25T00:00:00,
372330,ZONE,U:ZONE,BPW6VV8,CLEANCORE SOLUTIONS B,CLEANCORE SLTN.INCO.,EQ,XASE,NYSE American,USD,A,True,2024-04-26T00:00:00,
372423,VIK,U:VIK,BRDXKH1,VIKING HOLDINGS,VIKING HOLDINGS LTD.,EQ,XNYS,New York SE,USD,A,True,2024-05-01T00:00:00,
372424,IBAC,@IBAC,BRT8962,IB ACQUISITION,IB ACQUISITION CORP.,EQ,XNCM,NASDAQ SE Capitl Mkt,USD,A,True,2024-05-01T00:00:00,
372458,CCIXU,@CCIXU,BSMR286,CHURCHILL CAPITAL IX UNITS DEAD - DELIST.28/07/26,CHH.CAP.CORP. IX,EQ,XNMS,NASDAQ SE Glb Mkt,USD,D,False,2024-05-02T00:00:00,2026-07-28T00:00:00
372535,MTBPRJ,U:MTBPRJ,BS55Z77,M AND T BK DEP,M&T BANK CORPORATION,EQ,XNYS,New York SE,USD,A,True,2024-05-07T00:00:00,
372583,NNE,@NNE,BPDH477,NANO NUCLEAR ENERGY,NANO NUC.EN.INCO.,EQ,XNCM,NASDAQ SE Capitl Mkt,USD,A,True,2024-05-08T00:00:00,
372600,SCEPRN,U:SCEPRN,BSQL9V6,SCE TRUST VIII PREF. SERIES N,SCE TRUST VIII,EQ,XNYS,New York SE,USD,A,True,2024-05-08T00:00:00,
372601,SVCO,@SVCO,BQMQ1G0,SILVACO GROUP,SILVACO GROUP INCO.,EQ,XNGS,NASDAQ Glb Slc Mkt,USD,A,True,2024-05-09T00:00:00,
372602,PAL,@PAL,BQSB4S2,PROFICIENT AUTO LOGISTICS,PROFI.AUTO LOGIST.INCO.,EQ,XNGS,NASDAQ Glb Slc Mkt,USD,A,True,2024-05-09T00:00:00,
372610,GPATU,@GPATU,BSQL9W7,GP ACT III ACQUISITION UNITS,GP-ACT III ACQ.CORP.,EQ,XNMS,NASDAQ SE Glb Mkt,USD,A,True,2024-05-09T00:00:00,
372640,ZK,U:ZK,BS561Z0,ZEEKR INTEL.TCHHD. ADR EACH 1:10 DEAD - DELIST.22/12/25,ZEEKR INTEL.TCHHD.LTD.,ADR,XNYS,New York SE,USD,D,False,2024-05-10T00:00:00,2025-12-22T00:00:00
372671,BKHA,@BKHA,BM8HRL6,BLACK HAWK ACQUISITION A,BLK.HAWK ACQ.CORP.,EQ,XNMS,NASDAQ SE Glb Mkt,USD,A,True,2024-05-13T00:00:00,
372700,MKZR,@MKZR,BTPN1F8,MACKENZIE REALTY CAPITAL,MCKEN.REAL.CAP.INCO.,EQ,XNCM,NASDAQ SE Capitl Mkt,USD,A,True,2024-05-14T00:00:00,
372702,BTOC,@BTOC,BQBBH13,ARMLOGI HOLDING,ARMLOGI HOLDING CORP.,EQ,XNCM,NASDAQ SE Capitl Mkt,USD,A,True,2024-05-14T00:00:00,
372726,JDZG,@JDZG,BXCGF89,JIADE A,JIA DA CORP.,EQ,XNCM,NASDAQ SE Capitl Mkt,USD,A,True,2024-05-15T00:00:00,
372739,RAY,@RAY,BP9M539,RAYTECH HOLDING,RAYTECH HOLDING LTD.,EQ,XNCM,NASDAQ SE Capitl Mkt,USD,A,True,2024-05-15T00:00:00,
372796,RFAIU,@RFAIU,BNRR1Z6,RF ACQUISITION II UNITS,RF ACQUISITION CORP. II,EQ,XNMS,NASDAQ SE Glb Mkt,USD,A,True,2024-05-17T00:00:00,
372798,HDL,@HDL,BNRR220,SUP.HI INHL.AMER. DEPY. SHS.1:10,SUP.HI INHL.LTD.,EQ,XNMS,NASDAQ SE Glb Mkt,USD,A,True,2024-05-17T00:00:00,
372799,CFGPRH,U:CFGPRH,BQGD2H5,CITIZENS FINL GROUP DEP,CITIZENS FINL.GP.INCO.,EQ,XNYS,New York SE,USD,A,True,2024-05-17T00:00:00,
372909,BOW,U:BOW,BNRR231,BOWHEAD SPECIALTY HOLDINGS,BOWHEAD SPY.HDG.INCO.,EQ,XNYS,New York SE,USD,A,True,2024-05-23T00:00:00,
373124,INBX,@INBX,BNSP8K3,INHIBRX BIOSCIENCES,INHIBRX BSCS.INCO.,EQ,XNGS,NASDAQ Glb Slc Mkt,USD,A,True,2024-05-29T00:00:00,
373159,NAKA,@NAKA,BTQJ1F5,NAKAMOTO,KINDLY MD INCO.,EQ,XNMS,NASDAQ SE Glb Mkt,USD,A,True,2024-05-31T00:00:00,
373281,FLYE,@FLYE,BTJW957,FLY E GROUP,FLY-E GROUP INCO.,EQ,XNCM,NASDAQ SE Capitl Mkt,USD,A,True,2024-06-06T00:00:00,
373282,LIF,@LIF,BSLSTH8,LIFE360,LIFE360 INCO.,EQ,XNGS,NASDAQ Glb Slc Mkt,USD,A,True,2024-06-06T00:00:00,
373288,GAUZ,@GAUZ,BNQN069,GAUZY,GAUZY LTD.,EQ,XNMS,NASDAQ SE Glb Mkt,USD,A,True,2024-06-06T00:00:00,
373314,WAY,@WAY,BSWYNW8,WAYSTAR HOLDING,WAYSTAR HOLDING CORP.,EQ,XNGS,NASDAQ Glb Slc Mkt,USD,A,True,2024-06-07T00:00:00,
373317,RAPP,@RAPP,BR3T9B6,RAPPORT THERAPEUTICS,RAPPORT THERP.INCO.,EQ,XNMS,NASDAQ SE Glb Mkt,USD,A,True,2024-06-07T00:00:00,
373320,CHEB.U,U:CHEB.U,BSNV544,CHENGHE ACQUISITION II UNITS DEAD - DELIST.08/08/25,CHENGHE ACQ.II CO.,EQ,XASE,NYSE American,USD,D,False,2024-06-07T00:00:00,2025-08-08T00:00:00
373371,ALFUU,@ALFUU,BSNV2T8,CTRN.ACQ.UTS.EXPY. 22ND MAY 2029,CTRN.ACQ.CORP.,EQ,XNMS,NASDAQ SE Glb Mkt,USD,A,True,2024-06-11T00:00:00,
373408,FRNM,@FRNM,C04JZ28,FREENOME,FREENOME INCO.,EQ,XNCM,NASDAQ SE Capitl Mkt,USD,A,True,2024-06-12T00:00:00,
373454,TEM,@TEM,BSLSJJ0,TEMPUS AI A,TEMPUS AI INCO,EQ,XNGS,NASDAQ Glb Slc Mkt,USD,A,True,2024-06-14T00:00:00,
373512,MACIU,@MACIU,BR3YVM6,MELAR ACQUISITION I UNITS EXP 10TH JUNE 2029,MELAR ACQ.CORP. I,EQ,XNMS,NASDAQ SE Glb Mkt,USD,A,True,2024-06-18T00:00:00,
373514,CUBWU,@CUBWU,BT06DZ6,LIONHEART HOLDINGS UNITS,LIONHEART HOLDINGS,EQ,XNMS,NASDAQ SE Glb Mkt,USD,A,True,2024-06-18T00:00:00,
373515,FSHPU,@FSHPU,BMCN3Z6,FLAG SHIP ACQUISITION UNITS,FLAG SHIP ACQ.CORP.,EQ,XNMS,NASDAQ SE Glb Mkt,USD,A,True,2024-06-18T00:00:00,
373571,NEEPRS,U:NEEPRS,BPBP9W3,NEXTERA ENERGY UNITS,NEXTERA ENERGY INCO.,EQ,XNYS,New York SE,USD,A,True,2024-06-20T00:00:00,
373572,BOHPRB,U:BOHPRB,BPBPCX5,BANK HAWAII DEP,BK.OF HAW.CORP.,EQ,XNYS,New York SE,USD,A,True,2024-06-20T00:00:00,
373630,CCIXW,@CCIXW,BSB7Q41,CHH.CAP.IX EQ. WARRT. 12TH AP.2029 DEAD - DELIST.28/07/26,CHH.CAP.CORP. IX,EQ,XNMS,NASDAQ SE Glb Mkt,USD,D,False,2024-06-21T00:00:00,2026-07-28T00:00:00
373641,RECT,@RECT,BS84JL3,RECTITUDE HOLDINGS,RECTITUDE HOLDINGS LTD.,EQ,XNCM,NASDAQ SE Capitl Mkt,USD,A,True,2024-06-21T00:00:00,
373643,CCIX,@CCIX,BSMR231,CHURCHILL CAPITAL IX DEAD - DELIST.28/07/26,CHH.CAP.CORP. IX,EQ,XNMS,NASDAQ SE Glb Mkt,USD,D,False,2024-06-21T00:00:00,2026-07-28T00:00:00
373667,GRAL,@GRAL,BSLSSX7,GRAIL INC.,GRAIL INC.,EQ,XNGS,NASDAQ Glb Slc Mkt,USD,A,True,2024-06-12T00:00:00,
373732,GRAF.U,U:GRAF.U,BL56BT5,GRAF GLOBAL UNITS,GRAF ACQ.CORP. III,EQ,XASE,NYSE American,USD,A,True,2024-06-26T00:00:00,
373751,WBTN,@WBTN,BR3YVK4,WEBTOON ENTERTAINMENT,WEBTOON ENTM.INCO.,EQ,XNGS,NASDAQ Glb Slc Mkt,USD,A,True,2024-06-27T00:00:00,
373776,TBN,U:TBN,BRT7YG4,TAMBORAN RESOURCES,TAMBORAN RESOURCES CORP.,EQ,XNYS,New York SE,USD,A,True,2024-06-27T00:00:00,
373821,ALMS,@ALMS,BPLQG36,ALUMIS,ALUMIS INCO.,EQ,XNGS,NASDAQ Glb Slc Mkt,USD,A,True,2024-06-28T00:00:00,
373822,QNME,@QNME,BPCLBC4,QUANOME TECHNOLOGIES,QUANOME TECHS.INCO.,EQ,XNCM,NASDAQ SE Capitl Mkt,USD,A,True,2024-06-28T00:00:00,
373835,LB,U:LB,BLD7424,LANDBRIDGE COMPANY A,LANDBRIDGE COMPANY LLC,EQ,XNYS,New York SE,USD,A,True,2024-06-28T00:00:00,
373881,GPAT,@GPAT,BN6J089,GP ACT III ACQUISITION A,GP-ACT III ACQ.CORP.,EQ,XNMS,NASDAQ SE Glb Mkt,USD,A,True,2024-07-01T00:00:00,
373908,EHGO,@EHGO,BX54GY3,ESHALLGO A,ESHALLGO INCO.,EQ,XNCM,NASDAQ SE Capitl Mkt,USD,A,True,2024-07-02T00:00:00,
373910,EURKU,@EURKU,BQFHG98,EUREKA ACQUISITION UNITS,EUREKA ACQUISITION CORP.,EQ,XNCM,NASDAQ SE Capitl Mkt,USD,A,True,2024-07-02T00:00:00,
374007,RFAI,@RFAI,BT5F6S2,RF ACQUISITION II,RF ACQUISITION CORP. II,EQ,XNMS,NASDAQ SE Glb Mkt,USD,A,True,2024-07-05T00:00:00,
374121,SUNS,@SUNS,BMCCS58,SUNRISE REALTY TRUST,SRIS.REAL.TST.INCO.,EQ,XNCM,NASDAQ SE Capitl Mkt,USD,A,True,2024-07-09T00:00:00,
374122,SIMAU,@SIMAU,BPLQD91,SM ACQUISITION UNITS,SIM ACQUISITION I CORP.,EQ,XNCM,NASDAQ SE Capitl Mkt,USD,A,True,2024-07-10T00:00:00,
374187,LPAAU,@LPAAU,BS096Y8,LAUNCH ONE ACQUISITION UNITS,LAUNCH ONE ACQ.CORP.,EQ,XNMS,NASDAQ SE Glb Mkt,USD,A,True,2024-07-12T00:00:00,
374258,MACIW,@MACIW,BSY1554,MELAR ACQ.EQ.WARRT. EXPY.10TH JE.2029,MELAR ACQ.CORP. I,EQ,XNMS,NASDAQ SE Glb Mkt,USD,A,True,2024-07-17T00:00:00,
374259,MACI,@MACI,BPCKF96,MELAR ACQUISITION I A,MELAR ACQ.CORP. I,EQ,XNMS,NASDAQ SE Glb Mkt,USD,A,True,2024-07-17T00:00:00,
374270,ICON,@ICON,BVPBXG1,ICON ENERGY ORD,ICON ENERGY ORD,EQ,XNCM,NASDAQ SE Capitl Mkt,USD,A,True,2024-07-12T00:00:00,
374297,TWFG,@TWFG,BSF1W30,TWFG,TWFG INCO.,EQ,XNGS,NASDAQ Glb Slc Mkt,USD,A,True,2024-07-18T00:00:00,
374300,ARDT,U:ARDT,BSF1W07,ARDENT HEALTH,ARDENT HEALTH INCO.,EQ,XNYS,New York SE,USD,A,True,2024-07-18T00:00:00,
374307,QMMM,@QMMM,BTHWRB1,QMMM HOLDINGS A,QMMM HOLDINGS LTD.,EQ,XNCM,NASDAQ SE Capitl Mkt,USD,S,False,2024-07-19T00:00:00,
374465,ARTV,@ARTV,BMF1LJ7,ARTIVA BIOTHERAPEUTICS,ARTIVA BIOTH.INCO.,EQ,XNMS,NASDAQ SE Glb Mkt,USD,A,True,2024-07-19T00:00:00,
374511,ZDAI,@ZDAI,BTJYJS6,DIRECTBOOKING TECHNOLOGY A,DIRECTBOOKING TECH.CTD.,EQ,XNCM,NASDAQ SE Capitl Mkt,USD,A,True,2024-07-23T00:00:00,
374528,NVAWW,@NVAWW,BPDWQB0,NOVA MRLS.EQ.WARRT. EXP 24TH JL.2029 DEAD - DELIST.17/06/26,NOVA MINERALS LTD.,EQ,XNCM,NASDAQ SE Capitl Mkt,USD,D,False,2024-07-24T00:00:00,2026-06-17T00:00:00
374535,OS,@OS,BSWW173,ONESTREAM A DEAD - DELIST.02/04/26,ONESTREAM INCO.,EQ,XNGS,NASDAQ Glb Slc Mkt,USD,D,False,2024-07-24T00:00:00,2026-04-02T00:00:00
374540,BLMZF,@BLMZF,BVPJ8R1,HARRISON GLOBAL HOLDINGS,HARR.GLB.HDG.INCO.,EQ,EXPM,OTC Expert Mkt,USD,A,True,2024-07-24T00:00:00,
374541,NVA,U:NVA,BT9KHN5,NOVA MINERALS,NOVA MINERALS LTD.,EQ,XASE,NYSE American,USD,A,True,2024-07-24T00:00:00,
374555,ORKT,@ORKT,BVMS1X8,ORANGEKLOUD TECHNOLOGY A,ORANGEKLOUD TECH.INCO.,EQ,XNCM,NASDAQ SE Capitl Mkt,USD,A,True,2024-07-25T00:00:00,
374561,CON,U:CON,BSWW195,CONCENTRA GROUP HOLDINGS PARENT,CONCENTRA GHG.PREN.INCO.,EQ,XNYS,New York SE,USD,A,True,2024-07-25T00:00:00,
374571,LINE,@LINE,BP5DSY8,LINEAGE,LINEAGE INCO.,EQ,XNGS,NASDAQ Glb Slc Mkt,USD,A,True,2024-07-25T00:00:00,
374572,DTSQU,@DTSQU,BT02RQ3,DT CLOUD STAR ACQUISITION UNITS,DT CLOUD STAR ACQ.CORP.,EQ,XNCM,NASDAQ SE Capitl Mkt,USD,A,True,2024-07-25T00:00:00,
374595,RFPRF,U:RFPRF,BNM9HL5,REGIONS FINANCIAL DEPOSITARY SHARES,RGNS.FINL.CORP.,EQ,XNYS,New York SE,USD,A,True,2024-07-22T00:00:00,
374604,NIPG,@NIPG,BTMPWG5,NIP GROUP AMERICAN DEPOSITARY SHARES 1:60,NIP GROUP INCO.,EQ,XNMS,NASDAQ SE Glb Mkt,USD,A,True,2024-07-26T00:00:00,
374618,MSPRQ,U:MSPRQ,BPDXXZ6,MORGAN STANLEY DEPOSITARY SHARES EACH,MORGAN STANLEY,EQ,XNYS,New York SE,USD,A,True,2024-07-23T00:00:00,
374633,PLBL,@PLBL,BNBV2R3,POLIBELI GROUP A,CHENGHE ACQ.II CO.,EQ,XNMS,NASDAQ SE Glb Mkt,USD,A,True,2024-07-30T00:00:00,
374679,NSAPRB,U:NSAPRB,BSB81F0,NATIONAL STORAGE AFFILIATES PREF SHS B DEAD - DELIST.22/07/26,NATIONAL STORAGE AFF.,EQ,XNYS,New York SE,USD,D,False,2024-07-31T00:00:00,2026-07-22T00:00:00
374692,SEG,U:SEG,BRXXTF2,SEAPORT (ASE) ENTERTAINMENT GROUP,SEAPORT ENTERTAINMENT GR,EQ,XNYS,New York SE,USD,A,True,2024-07-29T00:00:00,
374722,ALFUW,@ALFUW,BRRCZM4,CTRN.ACQ.EQ.WARRT. EXPY. 22ND MAY 2029,CTRN.ACQ.CORP.,EQ,XNMS,NASDAQ SE Glb Mkt,USD,A,True,2024-08-01T00:00:00,
374724,OSTX,U:OSTX,BM8Z9M5,OS THERAPIES,OS THERAPIES INCO.,EQ,XASE,NYSE American,USD,A,True,2024-08-01T00:00:00,
374729,ALF,@ALF,BRQQ215,CENTURION ACQUISITION A,CTRN.ACQ.CORP.,EQ,XNMS,NASDAQ SE Glb Mkt,USD,A,True,2024-08-01T00:00:00,
374730,VLOSU,@VLOSU,BQTWJP6,VELOS ACQUISITION I UNITS,VELOS ACQ.I CORP.,EQ,XNMS,NASDAQ SE Glb Mkt,USD,A,True,2024-08-01T00:00:00,
374731,AAM.U,U:AAM.U,BSFS286,AA MISSION ACQUISITION UNITS DEAD - DELIST.03/02/26,AA MII.ACQ.CORP.,EQ,XNYS,New York SE,USD,D,False,2024-08-01T00:00:00,2026-02-03T00:00:00
374733,FDSB,@FDSB,BSKNQ40,FIFTH DISTRICT BANCORP,5TH.DST.BANC.INCO.,EQ,XNCM,NASDAQ SE Capitl Mkt,USD,A,True,2024-08-01T00:00:00,
